review_id,review_date,review_rating,review_title,review_text,review_url,lang,author_avatar,author_url,author_name,location,author_contributions,review_useful_count,review_funny_count,review_cool_count,business_response_text,business_response_name,business_response_role,review_response_date,business_id
Bx_3w_2ghROzP-RdPpXvoA,2014-06-11,5,,"This is one of my favorite locations. Although the waiters seem to change a lot here, I always have a great experience. I should add that I like to come as soon as they open, or well before the lunch time crowd comes. The salad bar is always so fresh and is full of all of my favorites. This time all I had was the salad bar. My niece had the chicken fingers, fries and the MacNCheese. I was NOT a fan of he MacNCheese. It had a lot of cheese but it wasn't cream, it was kind of chunky. instead.",https://www.yelp.com?hrid=Bx_3w_2ghROzP-RdPpXvoA,en,https://s3-media0.fl.yelpcdn.com/photo/-ltoyI0BUuiXaw9kDWYCJg/60s.jpg,https://www.yelp.com/user_details?userid=P18BGSKA-lFEqqFu738uPw,Kimberly M.,"Atlanta, GA",901,4,1,1,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
yVqVxKYtiqyjzGIWzdDmdQ,2014-04-02,1,,Dirty   Next time you go in check out the dirt on the lamps over your head and the blinds and the floor.  Food is frozen meat fast cooked on grill and awful.  USE FRESH MEAT and they will come. That is if your kitchen isnt as dirty as the rest of the place.  I read the other reviews   Salad bar is marginal and passable for the old place  prices are slightly higher  I am writing to national offices this place needs a cleaning.,https://www.yelp.com?hrid=yVqVxKYtiqyjzGIWzdDmdQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=uomrZAaEpDt3kUbO47p23g,james b.,"Fayetteville, GA",7,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
5QRvUpCzUzLDNMbPVKO3sQ,2013-12-28,4,,"Great and warm greeting from the hostess. Jessica was our server. Very courteous. We ordered appetizers, kids meals and entrees. All came out great - quality, size of dishes, temperature and flavor was great. Salad bar was well stocked, clean and a dedicated staff member was looking after it. Refills on drinks came without saying anything and manager stopped by to check in with us as well.",https://www.yelp.com?hrid=5QRvUpCzUzLDNMbPVKO3sQ,en,https://s3-media0.fl.yelpcdn.com/photo/NYL-vyjMewIrWbDmuydHpw/60s.jpg,https://www.yelp.com/user_details?userid=61SJnsZED3LIGTnQSOpS9A,Lars H.,"Marietta, GA",17,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
wv3K-2BtZOIoB7Y3w3cZjg,2013-10-28,1,,My family has been coming here since this location opened. I have never had an experience bad enough I felt the need to leave a negative review until now. Had a reservation for a party of 14 and when the reservation time had passed the manager on duty stated he thought we had left and had assigned the tables to other guests. Common sense would have told you to ask your hostess or look in your lobby. This manager did not offer any kind of apology just alot of attitude. Will not be back EVER.,https://www.yelp.com?hrid=wv3K-2BtZOIoB7Y3w3cZjg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=CSB9QI-GJ6zFeby4iEA-bg,Dawn C.,"Fayetteville, GA",1,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
T2skaufUm8xgB6COtrsItA,2013-09-16,1,,"I had never been to Ruby Tuesday's before but I had the absolute WORST experience ever. Our server Erica J was very rude and impolite and I do not mean that lightly. I worked in the restaurant industry for over 5 years and it is rare that I experience really terrible service, as I go out to eat quite often. Well this definitely took the prize. What made matters worst, I even spoke with the manager about how displeased we were with our experience and he did not one thing to apologize or rectify the situation. He did not apologize or see if there was anything he could do, he simply said ok I will talk to her. That was not satisfactory for a paying customer of a franchise where you are trying to make a lasting impression on each and every guest. Needless to say I WILL not be back to the location of the branch and would definitely not recommend anyone even waste their time or money. You would do better getting a salad from Wendy's, which speaks volumes because I do not even eat at fast food restaurants!!!",https://www.yelp.com?hrid=T2skaufUm8xgB6COtrsItA,en,https://s3-media0.fl.yelpcdn.com/photo/9aaodyuC54rH5HeVBh_PfQ/60s.jpg,https://www.yelp.com/user_details?userid=B6eLZr8E5kRaR6XFXjwhhw,Temara H.,"Smyrna, GA",4,4,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
rSLN1uKJqCjhMAxpziYviQ,2013-05-06,3,,have eaten here a few times. staff are pretty nice. restaurant is clean. drinks are well made. my biggest problem with this place is the prices. what they charge for the food is ridiculous considering the quality of it is average at best. tastes like something i could make at  home for a lot less money.,https://www.yelp.com?hrid=rSLN1uKJqCjhMAxpziYviQ,en,https://s3-media0.fl.yelpcdn.com/photo/AVesSK6XNIhFAxrediqVRg/60s.jpg,https://www.yelp.com/user_details?userid=R7IO0_YQt4kK-sJKnyIUFw,Brittany B.,"Jonesboro, GA",14,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
IEmwuJluyDg0zYOM_lsCjA,2012-12-19,4,,"Steak, salad bar & Pinot Grigio nice for this small town in Georgia while we were there.",https://www.yelp.com?hrid=IEmwuJluyDg0zYOM_lsCjA,en,https://s3-media0.fl.yelpcdn.com/photo/SEAm6sb8NJYiApeW3S1QbA/60s.jpg,https://www.yelp.com/user_details?userid=2df2el0XrwUmSHdz9iEF7Q,Leza M.,"Dallas, TX",414,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
5c4NRlU2n9Ox2YMVLzAM2Q,2022-08-09,1,,Service here is terrible. Got seated at a booth in the bar and sat for 10 minutes before a server approached us. Our drink order took another 10 minutes to be delivered to the table. Our food order was not correctly cooked to the desired temps. Overall bad experience,https://www.yelp.com?hrid=5c4NRlU2n9Ox2YMVLzAM2Q,en,https://s3-media0.fl.yelpcdn.com/photo/ALvgnGYUdHzy1M_xCiZMcg/60s.jpg,https://www.yelp.com/user_details?userid=cOi-z8tgfjvU62IlvvmiWg,Tom P.,"Jacksonville, AR",13,0,0,0,"We are sorry to hear you weren&#39;t provided with the service you deserve, Tom, and we want to make this up to you. When possible, reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-08-10,CdiIirSjwWzfX7XsSCk-1g
bjK5HFMr8hz1lANlHc7VIA,2022-08-08,1,,"My expectations weren't very high considering all these reviews. However, if I had to starve or eat at this establishment again, I'd starve. There are many factors that made me decide to steer nearly every single person considering going to this establishment far, far away. Cleanliness: I don't think there are enough staff members to keep this place clean. It's apparent that they're overwhelmed by the patrons that decided to visit this establishment. It needs a thorough power washing and bleaching, as well as an overhaul on the tables and seats. 1/5 stars. The reason they get 1 star, my table wasn't wobbly. Service: Unfortunately, I don't think our server was ever properly trained. We continuously had other peoples food coming to our table, we had our food going to other tables--our drinks took well over 20 minutes to arrive, and they weren't anything extravagant. Orders weren't correct and the wait was excruciatingly long. If we didn't opt to get the salad bar, we would have sat waiting for our food for 48 minutes. Again, nothing too difficult was ordered. 0/5 stars...I could have done a better job with no training and provided our table with better service than we received. Food: I'm not quite sure how I managed to eat half of my burger or how my friend managed to eat what we called mysterymeattacodillas. The other item ordered was the Triple Play, and the shrimp that came with it tasted as if it was bought from the grocery store frozen section, ribs were dry and didn't even look edible. The salad bar held us over, but it was not refreshed, bowls were bare from the time we arrived until the time we left. Half of our items were under heat lamps for at least 5 minutes. Again, not expecting much, but this really was a terrible experience. 1/5 stars, because our French fries were fresh. It's pretty hard to mess French fries up though...It took over 20 minutes to be able to pay our bill. Our server didn't have any idea how to reconcile our checks and repeatedly told us a manager was coming to assist. No manager ever showed up, and we pretty much had to figure out their ""cash register"" device ourselves and just sort it out. Save yourself from the aggravation and find a locally owned restaurant to go.",https://www.yelp.com?hrid=bjK5HFMr8hz1lANlHc7VIA,en,https://s3-media0.fl.yelpcdn.com/photo/rofMSCRPIln_Z4_QN9384Q/60s.jpg,https://www.yelp.com/user_details?userid=eORwENVR3PCJ_SBLjCZIfw,Brianna W.,"Chicago, IL",17,0,0,0,"Brianna, we are very disappointed to hear you had such a negative experience at our restaurant. We want to put your mind at ease and restore your confidence in us, and we hope you will reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-08-09,CdiIirSjwWzfX7XsSCk-1g
n6J9TEkthn9OqYU5JyO6Zg,2022-08-05,1,,Service is horrendous!  The bartender who works on Friday nights is rude.  Making the atmosphere miserable.  Food was cold when served. It's a shame this is the only restaurant close to the airport. A lot of these customers are just passing through. Thank you Ruby Tuesday for a great welcome! Not recommending this place. Higher new management,https://www.yelp.com?hrid=n6J9TEkthn9OqYU5JyO6Zg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=Nax4iley_hwzDSURsTd_kQ,Charlie H.,"Allen, TX",1,0,0,0,"Charlie, we are disappointed to hear you did not receive the quality service you deserve. When possible, reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-08-08,CdiIirSjwWzfX7XsSCk-1g
YIMmaTmZBVcUX8r0x3RxDw,2022-08-05,5,,"Had great service, great food, and great times with family tonight at this restaurant! They were busy but very attentive and the food was good. Price was amazing also! I would definitely say give it a try even though previous reviews might deter you from visiting. We really had a great time and Chris our waiter was tremendous!",https://www.yelp.com?hrid=YIMmaTmZBVcUX8r0x3RxDw,en,https://s3-media0.fl.yelpcdn.com/photo/i5-oRdVzmQT1KjmyuFA6sw/60s.jpg,https://www.yelp.com/user_details?userid=hfq43OXYO6PhntrLamizkQ,Lisa D.,"Bellevue, WA",9,0,0,0,"Lisa, thank you for your review! We look forward to serving you and your family again soon.",Guest Services ..,Business Customer Service,2022-08-08,CdiIirSjwWzfX7XsSCk-1g
hAVz6u-gXZQ32zwZFcqQ5g,2022-07-26,2,,Took 20 min just for waiter to ask us for drinks maybe cuz we were dressed weird was not busy.Took equally amount as long to get the drinks my food was hard never knew brisket is that hard to cheer waitress never came back once to ask us if we needed anything and had the nerve to watch us to see how much tip we were leaving on the screen avoid this place if you can,https://www.yelp.com?hrid=hAVz6u-gXZQ32zwZFcqQ5g,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=tPHouxVYW9Q71fjh2YVwQA,ryan t.,"Philadelphia, PA",1,0,0,0,"We are sorry to hear a member of our team didn’t provide you with the attentive service you deserve, Ryan. We want to make this up to you and hope you will reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-07-27,CdiIirSjwWzfX7XsSCk-1g
QwIJvf3Jgvk3GOpr515nJw,2022-07-22,1,,"We asked for a table for 5 - we were 2 Americans, 2 Mexicans and a Mayan from Guatemala. We waited 20 minutes in a pretty empty restaurant for a server who was disrespectful and said and chicken or steak would ""take a long time"" because we were ""not a priority of the kitchen"". It was 3:10pm and there were few people in a very large restaurant. Why? Racism? We were all speaking g Spanish. We got up and left. We will never go back there.",https://www.yelp.com?hrid=QwIJvf3Jgvk3GOpr515nJw,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=FtqXMF7QzC8NqjMc-nIk0A,Pamela Y.,"Brooklyn, NY",10,0,0,0,"We are disappointed to hear you weren’t provided with the service you deserve, as we work hard to provide every one of our guests with excellent service. When possible, reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-07-25,CdiIirSjwWzfX7XsSCk-1g
84Axk_ktRs2_l91PcaMlug,2022-06-07,5,,"Well the reviews here are low, but I found myself at a nearby hotel at 7:30pm on a Tuesday with no car. I walked over and was pleasantly surprised. Clean facility, got seated immediately, server was prompt, food was good. I went with a sirloin and rice/veggies. It was cooked medium as requested, tender, and no excessive fat. I'm glad I came. You some come too.",https://www.yelp.com?hrid=84Axk_ktRs2_l91PcaMlug,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=hMYrdzy05LRvmdf6HGRk_A,Mark M.,"TX, TX",13,0,0,0,"Mark, we really appreciate your positive review and want to thank you for visiting us! We value your support and hope we can serve you again in the future.",Guest Services ..,Business Customer Service,2022-06-08,CdiIirSjwWzfX7XsSCk-1g
lmM8uILbEUPyj5IhBYwuTQ,2022-05-01,1,,Waiter at the bar was rude.. gave me molded fruit in my drink! Took forever to even see if the table needed anything. The salad bar was never refreshed. The service here went downhill.,https://www.yelp.com?hrid=lmM8uILbEUPyj5IhBYwuTQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=QUMOcRNS4kMBormO0SpWGg,c j.,"Sharon Hill, PA",3,0,0,0,"We are disappointed to hear about your experience, as we work hard to provide our guests with delicious food and quality service on every visit. We would like to make this up to you and ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-05-02,CdiIirSjwWzfX7XsSCk-1g
TMVmZgWPLhNRu4RGr1-G7w,2022-04-24,1,,"Terrible.  Got ribs and I Needed a chainsaw to eat them.  (I would have sent them back had I not gotten the to go) they went right in the trash.  Such a waste of money.  Also, there was an extremely drunk guy sitting next to me at the bar while waiting on my food.  He was clearly over served, could barely keep his eyes open and yet he was continually served.    So sad because ruby Tuesday used to be one of my favorite places.    Now that I've thrown $25.00 of food in the trash, I'll never be back.",https://www.yelp.com?hrid=TMVmZgWPLhNRu4RGr1-G7w,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=0o553cwDEtudnU2O-TSYOQ,Randall R.,"Layton, UT",3,0,0,0,"Randall, we are disappointed to learn you did not enjoy your food. We would like to discuss your concerns further so we can restore your confidence in us and ask that you send us an email at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-04-25,CdiIirSjwWzfX7XsSCk-1g
