review_id,review_sentences,predicted_sentiment
bjK5HFMr8hz1lANlHc7VIA,"The salad bar held us over, but it was not refreshed, bowls were bare from the time we arrived until the time we left.",negative
bjK5HFMr8hz1lANlHc7VIA,Half of our items were under heat lamps for at least 5 minutes.,negative
bjK5HFMr8hz1lANlHc7VIA,"Again, not expecting much, but this really was a terrible experience.",negative
bjK5HFMr8hz1lANlHc7VIA,"1/5 stars, because our French fries were fresh.",positive
bjK5HFMr8hz1lANlHc7VIA,It's pretty hard to mess French fries up though...,negative
bjK5HFMr8hz1lANlHc7VIA,It took over 20 minutes to be able to pay our bill.,negative
bjK5HFMr8hz1lANlHc7VIA,Our server didn't have any idea how to reconcile our checks and repeatedly told us a manager was coming to assist.,negative
bjK5HFMr8hz1lANlHc7VIA,"No manager ever showed up, and we pretty much had to figure out their ""cash register"" device ourselves and just sort it out.",negative
bjK5HFMr8hz1lANlHc7VIA,Save yourself from the aggravation and find a locally owned restaurant to go.,negative
n6J9TEkthn9OqYU5JyO6Zg,Service is horrendous!,negative
n6J9TEkthn9OqYU5JyO6Zg, The bartender who works on Friday nights is rude.,negative
n6J9TEkthn9OqYU5JyO6Zg, ,neutral
n6J9TEkthn9OqYU5JyO6Zg,Making the atmosphere miserable.,negative
n6J9TEkthn9OqYU5JyO6Zg, Food was cold when served.,negative
n6J9TEkthn9OqYU5JyO6Zg,It's a shame this is the only restaurant close to the airport.,negative
n6J9TEkthn9OqYU5JyO6Zg,A lot of these customers are just passing through.,negative
n6J9TEkthn9OqYU5JyO6Zg,Thank you BurgerPalace for a great welcome!,positive
n6J9TEkthn9OqYU5JyO6Zg,Not recommending this place.,negative
n6J9TEkthn9OqYU5JyO6Zg,Higher new management,neutral
YIMmaTmZBVcUX8r0x3RxDw,"Had great service, great food, and great times with family tonight at this restaurant!",positive
YIMmaTmZBVcUX8r0x3RxDw,They were busy but very attentive and the food was good.,positive
YIMmaTmZBVcUX8r0x3RxDw,Price was amazing also!,positive
YIMmaTmZBVcUX8r0x3RxDw,I would definitely say give it a try even though previous reviews might deter you from visiting.,positive
YIMmaTmZBVcUX8r0x3RxDw,We really had a great time and Chris our waiter was tremendous!,positive
hAVz6u-gXZQ32zwZFcqQ5g,Took 20 min just for waiter to ask us for drinks maybe cuz we were dressed weird was not busy.,negative
hAVz6u-gXZQ32zwZFcqQ5g,Took equally amount as long to get the drinks my food was hard never knew brisket is that hard to cheer waitress never came back once to ask us if we needed anything and had the nerve to watch us to see how much tip we were leaving on the screen avoid this place if you can,negative
QwIJvf3Jgvk3GOpr515nJw,"We asked for a table for 5 - we were 2 Americans, 2 Mexicans and a Mayan from Guatemala.",neutral
QwIJvf3Jgvk3GOpr515nJw,"We waited 20 minutes in a pretty empty restaurant for a server who was disrespectful and said and chicken or steak would ""take a long time"" because we were ""not a priority of the kitchen"".",negative
QwIJvf3Jgvk3GOpr515nJw,It was 3:10pm and there were few people in a very large restaurant.,neutral
QwIJvf3Jgvk3GOpr515nJw,Why?,negative
QwIJvf3Jgvk3GOpr515nJw,Racism?,negative
QwIJvf3Jgvk3GOpr515nJw,We were all speaking g Spanish.,negative
QwIJvf3Jgvk3GOpr515nJw,We got up and left.,negative
QwIJvf3Jgvk3GOpr515nJw,We will never go back there.,negative
84Axk_ktRs2_l91PcaMlug,"Well the reviews here are low, but I found myself at a nearby hotel at 7:30pm on a Tuesday with no car.",negative
84Axk_ktRs2_l91PcaMlug,I walked over and was pleasantly surprised.,positive
84Axk_ktRs2_l91PcaMlug,"Clean facility, got seated immediately, server was prompt, food was good.",positive
84Axk_ktRs2_l91PcaMlug,I went with a sirloin and rice/veggies.,neutral
84Axk_ktRs2_l91PcaMlug,"It was cooked medium as requested, tender, and no excessive fat.",positive
84Axk_ktRs2_l91PcaMlug,I'm glad I came.,positive
84Axk_ktRs2_l91PcaMlug,You some come too.,neutral
lmM8uILbEUPyj5IhBYwuTQ,Waiter at the bar was rude.. gave me molded fruit in my drink!,negative
lmM8uILbEUPyj5IhBYwuTQ,Took forever to even see if the table needed anything.,negative
lmM8uILbEUPyj5IhBYwuTQ,The salad bar was never refreshed.,negative
lmM8uILbEUPyj5IhBYwuTQ,The service here went downhill.,negative
TMVmZgWPLhNRu4RGr1-G7w,Terrible.,negative
TMVmZgWPLhNRu4RGr1-G7w, Got ribs and I Needed a chainsaw to eat them.,negative
TMVmZgWPLhNRu4RGr1-G7w, (I would have sent them back had I not gotten the to go) they went right in the trash.,negative
TMVmZgWPLhNRu4RGr1-G7w, Such a waste of money.,negative
TMVmZgWPLhNRu4RGr1-G7w," Also, there was an extremely drunk guy sitting next to me at the bar while waiting on my food.",negative
TMVmZgWPLhNRu4RGr1-G7w," He was clearly over served, could barely keep his eyes open and yet he was continually served.",negative
TMVmZgWPLhNRu4RGr1-G7w,"   So sad because BurgerPalace used to be one of my favorite places.    Now that I've thrown $25.00 of food in the trash, I'll never be back.",negative
zfigRebIgdfyqQGEQtw7Bw,"We got the salad bar, and the food tasted fine, but it was $13 just for the salad bar.",negative
zfigRebIgdfyqQGEQtw7Bw,"The prices were very high, I thought.",negative
zfigRebIgdfyqQGEQtw7Bw,They wanted $19.49 for a chicken sandwich and around $16 for a hamburger.,negative
zfigRebIgdfyqQGEQtw7Bw,"The restaurant was not very clean, and the bathroom was disgusting.",negative
zfigRebIgdfyqQGEQtw7Bw,"My fingers were sticking to the door when I entered, my feet were sticking to the floor when I walked in, and everything was very dirty.",negative
zfigRebIgdfyqQGEQtw7Bw,It looked like it wasn't cleaned in months.,negative
zfigRebIgdfyqQGEQtw7Bw,If you can find another option nearby you might want to try that.,neutral
BsUeOe3iwl2X6xGhQweM0g,This restaurant was basically 50 feet away from the Hampton Inn so it was a no-brainer.,positive
BsUeOe3iwl2X6xGhQweM0g,I was a little concerned because all of the BurgerPalace in my area back towards Pittsburgh were closed so I thought they were all gone.,negative
BsUeOe3iwl2X6xGhQweM0g,"They're still cling to their stupid Covid policy  and I may have had the most inexperienced waiter ever, the New Orleans seafood was supposed to come with two sides but it didn't and I basically shamed him into bringing rice.",negative
BsUeOe3iwl2X6xGhQweM0g,"I don't blame him, I blame the manager who did not train him and unleashed him on the public.",negative
BsUeOe3iwl2X6xGhQweM0g,Soon this BurgerPalace will be added to the list of closed restaurants.,neutral
M8RmhI2pblxbmzGQzAMPVg,Not bad but definitely not the best.,negative
M8RmhI2pblxbmzGQzAMPVg,Sad to see that the BurgerPalace chain is slowly dying when they used to be really good!,negative
M8RmhI2pblxbmzGQzAMPVg,Salad bar increased in price while the food quality of it decreased.,negative
M8RmhI2pblxbmzGQzAMPVg,All of the plates were dirty for it & the lettuce was wilted.,negative
M8RmhI2pblxbmzGQzAMPVg,We ordered mild buffalo wings also with ranch.,neutral
M8RmhI2pblxbmzGQzAMPVg,"Wings were alright but definitely some frozen brand, they always have a specific taste to them.",negative
M8RmhI2pblxbmzGQzAMPVg,Ranch wasn't its normal consistency it was watered down.,negative
M8RmhI2pblxbmzGQzAMPVg,Only reason for the 2 stars was our waiter was nice yet he was sitting at the bar while we were waiting for our check.,negative
M8RmhI2pblxbmzGQzAMPVg,Such a shame that this chain restaurant is going into the gutter.,negative
CohzsrDlYZvaOsnwD3IxQg,The salad bar at BurgerPalace is very good.,positive
CohzsrDlYZvaOsnwD3IxQg,If you have kids it's a good spot for a quick meal.,positive
CohzsrDlYZvaOsnwD3IxQg,"Probably would go to a more upscale for a date night, but for a fast, decent family dinner it's good.",positive
ejsAa83zCmEXUQlCcYv05Q,Horrible!!!,negative
ejsAa83zCmEXUQlCcYv05Q," Not necessarily our waitresses fault, but partially.",negative
ejsAa83zCmEXUQlCcYv05Q," 3 tables sitting including us another couple walked in, by this time we had our drinks and ordered.",neutral
ejsAa83zCmEXUQlCcYv05Q, The other two tables had their food already.,neutral
ejsAa83zCmEXUQlCcYv05Q," Table #4 got their food well before us, still not a horrible issue.",positive
ejsAa83zCmEXUQlCcYv05Q," Finally our food starts to come out 2 of my 4 kids got mild wings, one came out Buffalo, child 3 got a burger, I got a quesadilla...",neutral
ejsAa83zCmEXUQlCcYv05Q,the other 2 people (1 child and my husband) got no food.,negative
ejsAa83zCmEXUQlCcYv05Q, 20 min passes and still no food!,negative
ejsAa83zCmEXUQlCcYv05Q," We went to the bar and questioned 2x by now and was told the kitchen is slow, we are the ONLY table in the restaurant with no food!",negative
ejsAa83zCmEXUQlCcYv05Q," We didn't see our waitress in this 20 min span, I went to the waitress station and got napkins and ketchup, I also went and got a rag from another table that still wasn't bussed or wiped when we had a spill and cleaned the mess up.",negative
ejsAa83zCmEXUQlCcYv05Q, No management skills at this location at all!,negative
ejsAa83zCmEXUQlCcYv05Q, This should not be acceptable at any business much less a restaurant.,negative
ejsAa83zCmEXUQlCcYv05Q," When the remaining food did arrive it was inedible, my husband couldn't even bite through his chicken sandwich because it was so over cooked, the youngest child's pasta and sauce was ice cold and the fries tasted as if they were left from the day before.",negative
ejsAa83zCmEXUQlCcYv05Q, Items on the salad bar actually had ice on them as if they were frozen.,negative
ejsAa83zCmEXUQlCcYv05Q," We could see at least 3-4 people in the kitchen so actually making edible food (burgers, sandwiches, wings and kid pasta) shouldn't be challenging.",negative
ejsAa83zCmEXUQlCcYv05Q, And after everything we still got a bill for $100+.  Now everyone is hungry and it's only 30 min later because everyone's food was disgusting.,negative
ejsAa83zCmEXUQlCcYv05Q, ,neutral
ejsAa83zCmEXUQlCcYv05Q,Stay away,negative
c7NxzBKwOaNRgjUK_BE4IA,I would give a zero if I could on this visitPlaced a doordash order since I was in the middle of a few things...,negative
c7NxzBKwOaNRgjUK_BE4IA,"Doordash driver got lost and just decided to cancel my orderI placed an order online stopped what I was doing to drive in since at this point 40 minutes later after stating 20 minute delievery was set on getting what I wantedWalked in and stood at bar for ten awaiting the girl to get off her phone crouched down paying no attention to me even walking up, so I finally said excuse me, she rolled her eyes and said I got to go and walked overThe order on the bar was not mine and was told few minutes10 more minutes later (even though order stated would be ready at the time I walked in) finally got my food...over an hour waiting for a simple app and soup...",negative
c7NxzBKwOaNRgjUK_BE4IA,"shame on you guys, I've worked at many restaurants that woukdve NEVER allowed any if this, I have never felt so frustrated and unappreciated as a customer",negative
9PsPS1-TJZIi1iiPw7Zp8A,So we just left.,negative
9PsPS1-TJZIi1iiPw7Zp8A,We got seated after going into bar area so bartender could see us.,neutral
9PsPS1-TJZIi1iiPw7Zp8A,"Sat at the table for over 15 minutes and nobody came to ask about drinks, take order nothing.",negative
9PsPS1-TJZIi1iiPw7Zp8A,"Looked at the salad bar which used to be our favorite, now it's pretty bland and not good.",negative
9PsPS1-TJZIi1iiPw7Zp8A,This is the ladt time we try BurgerPalace,neutral
9PsPS1-TJZIi1iiPw7Zp8A,"Such a shame we used to like to ho there, well to the Montgomeryville location but it closed.",negative
9PsPS1-TJZIi1iiPw7Zp8A,What waste of our time.,negative
9PsPS1-TJZIi1iiPw7Zp8A,There was only 7 tables at the time we were there.,neutral
kYjEaAs3DPTfb36qYHS1YA,I was here on business and decided to grab a bit to eat .,neutral
kYjEaAs3DPTfb36qYHS1YA,Being by myself you always feel A little awkward but when I went in I was greeted properly by server name Neil.,positive
kYjEaAs3DPTfb36qYHS1YA,He fortunately was my waiter also he greeted me with a smile and did not make me feel uncomfortable at all dinning by myself.,positive
kYjEaAs3DPTfb36qYHS1YA,I observed him taking care of all the other guest he was very accommodating and courteous very attentive you are very lucky to have him as a server Neil thank you,positive
dLLAkDVPTL3DOLw9bZQmiA,Don't waste your time.,negative
dLLAkDVPTL3DOLw9bZQmiA,I understand many establishments are experiencing staffing issue but this location has been pretty bad for years.,negative
dLLAkDVPTL3DOLw9bZQmiA,They really needs to adapt and adjust.,negative
dLLAkDVPTL3DOLw9bZQmiA,I stood in the hostess area for 15min and watched multiple servers walk right by me and not say a word.,negative
dLLAkDVPTL3DOLw9bZQmiA, ,neutral
dLLAkDVPTL3DOLw9bZQmiA,Left and will not be returning.,negative
#NAME?,Place was short staffed but they still managed to serve great food in a timely matter.,positive
#NAME?,Our server Neil was amazing.,positive
#NAME?,He had 5-6 tables he was serving and had a very upbeat and positive attitude.,positive
#NAME?,Definitely recommend this place if I'm the area.,positive
KQyI2KTLqPkzgs2S-ue1Iw,Service is terrible.,negative
KQyI2KTLqPkzgs2S-ue1Iw,Attitude is unnecessary.,negative
KQyI2KTLqPkzgs2S-ue1Iw,That was before I found out my soup was wrong and returned to have it corrected!,negative
KQyI2KTLqPkzgs2S-ue1Iw,1/2 cup of soup for 6.79 is a bit much too.,negative
KQyI2KTLqPkzgs2S-ue1Iw,Don't plan to visit.,negative
KQyI2KTLqPkzgs2S-ue1Iw,It's not worth it.,negative
KQyI2KTLqPkzgs2S-ue1Iw,Vinny should not be the pickup person.,negative
cnVNYPH00JH9HVu-Au3cCw,I'm only giving A one star because I can't give no stars this meal was awful the manager was rude and I do not recommend eating at this place,negative
UnGVBUBbWSVT-92IJgN6aA,I miss ours in TN so we decided to stop while visiting GA.,neutral
UnGVBUBbWSVT-92IJgN6aA,Not a bad location.,positive
UnGVBUBbWSVT-92IJgN6aA,Accessible and good parking.,positive
UnGVBUBbWSVT-92IJgN6aA,Salad bar is still amazing.,positive
UnGVBUBbWSVT-92IJgN6aA,I only wish more salad bars had some fruit only because I like a little sweet with the salty.,negative
UnGVBUBbWSVT-92IJgN6aA,$11.99 for the endless bar is still an AMAZING deal.,positive
UnGVBUBbWSVT-92IJgN6aA,They provide gloves so you don't have to worry about touching contaminated serving utensils.,positive
UnGVBUBbWSVT-92IJgN6aA,The salad bar was well stocked and appeared pretty fresh.,positive
UnGVBUBbWSVT-92IJgN6aA,We were the first customers of the day so no wait for seating.,neutral
UnGVBUBbWSVT-92IJgN6aA,My husband had the grilled salmon with grilled zucchini which was also very flavorful and a good portion.,positive
UnGVBUBbWSVT-92IJgN6aA,Unfortunately I forgot to take pictures because we were so focused on eating.,negative
UnGVBUBbWSVT-92IJgN6aA,Server was friendly and attentive.,positive
UnGVBUBbWSVT-92IJgN6aA,Will definitely go back when we are in the area.,positive
UnGVBUBbWSVT-92IJgN6aA,It is absolutely a better option than the numerous fast food places.,positive
FE2NzeCoSa3USBeC_mD7AQ,Loved every ruby tuesday I have ever been to but tonight I was extremely disappointed.,negative
FE2NzeCoSa3USBeC_mD7AQ,Our family decided to order curbside pick up.,neutral
FE2NzeCoSa3USBeC_mD7AQ,Easy ordering process we were told from the website our order would be ready 20 min after it was placed.,positive
FE2NzeCoSa3USBeC_mD7AQ,Pull up to the pick up order stall and no one picks up the phone wait another 20 min..,negative
FE2NzeCoSa3USBeC_mD7AQ,I finally decide to walk in.,neutral
FE2NzeCoSa3USBeC_mD7AQ,"I was passed by several people when I waited, finally someone helped me to be told something I ordered wasn't available, not a big deal ordered something else.",negative
FE2NzeCoSa3USBeC_mD7AQ,Wasn't to bad of a wait but got home the food was extremely cold and my burger buns were burnt and my burger was raw.,negative
FE2NzeCoSa3USBeC_mD7AQ, If it wasn't for the fact that I know everyone is short staffed I'd give one star.,negative
FE2NzeCoSa3USBeC_mD7AQ,You may get better service and food if you dine in.,positive
3Fa9EoJhbGG_7wXmR4Xerw,We have eaten here twice now and the first time was outstanding the second was OK.,positive
3Fa9EoJhbGG_7wXmR4Xerw, ,neutral
